Type;Date;Set Time;Title;Amount;Currency;Exchange Rate;Category Group Name;Category;Account;Notes;Labels;Status
Expense;2021-10-02 11:48:44;11:48;Filharmonie Brno;-100.00;CZK;1.0000000000;Zabava;Koncerty;KB - Personal - účet;;;Cleared
Expense;2021-10-02 00:36:41;00:36;Cabaret Des Peches;-934.00;CZK;1.0000000000;Obcerstveni;Bar;AirBank - Společný;[{}];;Reconciled
Expense;2021-10-02 00:36:41;00:36;Cabaret Des Peches;-166.00;CZK;1.0000000000;Financni sluzby;Tuzer;AirBank - Společný;[{}];;Reconciled
Transfer;2021-10-02 00:30:00;00:30;Transfer;-2000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Spořící;;;Reconciled
Transfer;2021-10-02 00:30:00;00:30;Transfer;2000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Společný;;;Reconciled
Expense;2021-10-01 11:39:29;11:39;Svatoboj;-99.00;CZK;1.0000000000;Prace;Obed;KB - Personal - účet;;;Cleared
Expense;2021-10-01 07:00:24;07:00;AirBank;-10.00;CZK;1.0000000000;Bankovni operace - vydaje;Poplatek za vedeni uctu;AirBank - VASKO TechDesign;;VASKO TechDesign;Reconciled
Income;2021-10-01 07:00:21;07:00;AirBank;44.81;CZK;1.0000000000;Bankovni operace - prijmy;Urok;AirBank - Spořící;;;Reconciled
Income;2021-10-01 07:00:18;07:00;Hyzovi;160.00;CZK;1.0000000000;Others;Netflix;AirBank - Společný;Netflix;Byt - Těsná;Reconciled
Expense;2021-10-01 07:00:16;07:00;AirBank;-6.72;CZK;1.0000000000;Dane a clo;Dan z uroku z vkladu;AirBank - Spořící;;;Reconciled
Expense;2021-09-30 11:00:48;11:00;Eatology;-110.00;CZK;1.0000000000;Prace;Obed;KB - Personal - účet;;;Cleared
Transfer;2021-09-30 08:28:06;08:28;Transfer;-1000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Spořící;;;Reconciled
Transfer;2021-09-30 08:28:06;08:28;Transfer;1000.00;CZK;1.0000000000;(Transfer);(Transfer);KB - Personal - účet;;;Reconciled
Expense;2021-09-30 07:00:42;07:00;Komercni Banka;-39.00;CZK;1.0000000000;Bankovni operace - vydaje;Poplatek za vedeni uctu;KB - Personal - účet;;;Reconciled
Expense;2021-09-29 11:08:00;11:08;Jean Pauls Bistro;-140.00;CZK;1.0000000000;Prace;Obed;CZK;;;Reconciled
Income;2021-09-29 11:07:41;11:07;KM - Novotny Jan;140.00;CZK;1.0000000000;Others;Pujcky - pujceni;CZK;;Půjčky;Reconciled
Expense;2021-09-28 17:24:20;17:24;Benzina;-39.00;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;;2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-28 15:44:15;15:44;Schneck;-643.00;CZK;1.0000000000;Obcerstveni;Restaurace;AirBank - Společný;[{}];2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-28 15:44:15;15:44;Schneck;-57.00;CZK;1.0000000000;Financni sluzby;Tuzer;AirBank - Společný;[{}];2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-28 14:39:19;14:39;Smartwings;-410.00;CZK;1.0000000000;Doprava;Letadlo;AirBank - VASKO TechDesign;;2021 - Kréta Dovolena: All;Reconciled
Expense;2021-09-28 14:14:51;14:14;Smartwings;-407.00;CZK;1.0000000000;Doprava;Letadlo;AirBank - Společný;;2021 - Kréta Dovolena: All;Reconciled
Expense;2021-09-28 11:47:15;11:47;Hluboka;-420.00;CZK;1.0000000000;Zabava;Vystavy, Hrady, Zamky ...;AirBank - Společný;;2021 - Šumava Dovolena: All;Reconciled
Transfer;2021-09-28 09:42:03;09:42;Transfer;-1000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Spořící;;2021 - Šumava Dovolena: All;Reconciled
Transfer;2021-09-28 09:42:03;09:42;Transfer;1000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Společný;;2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-27 18:48:21;18:48;Lidl;-79.90;CZK;1.0000000000;Nakup;Obleceni;AirBank - Společný;[{}];2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-27 18:48:21;18:48;Lidl;-151.05;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;[{}];2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-27 14:55:06;14:55;Vaško Andrea;-5.00;CZK;1.0000000000;Financni sluzby;Dary;CZK;;;Reconciled
Expense;2021-09-27 14:51:37;14:51;Turnerova chata;-530.00;CZK;1.0000000000;Obcerstveni;Hospoda;AirBank - Společný;[{}];2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-27 14:51:37;14:51;Turnerova chata;-50.00;CZK;1.0000000000;Financni sluzby;Tuzer;AirBank - Společný;[{}];2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-27 12:55:01;12:55;Antygl;-100.00;CZK;1.0000000000;Sluzby;Parkovani;CZK;;2021 - Šumava Dovolena: All Renault Laguna;Reconciled
Expense;2021-09-27 12:40:26;12:40;Vlci vybeh;-100.00;CZK;1.0000000000;Sluzby;Parkovani;AirBank - Společný;;2021 - Šumava Dovolena: All Renault Laguna;Reconciled
Expense;2021-09-27 08:38:04;08:38;Vecerka;-20.00;CZK;1.0000000000;Nakup;Potraviny;CZK;;2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-27 07:00:26;07:00;Google;-2.19;EUR;0.0381599408;Subscription;Subscription;KB - Personal - účet;Adobe Lightroom;;Reconciled
Expense;2021-09-26 18:38:52;18:38;Pivovar u Svelchu;-535.00;CZK;1.0000000000;Obcerstveni;Restaurace;KB - Personal - účet;[{}];2021 - Šumava Dovolena: All;Cleared
Expense;2021-09-26 18:38:52;18:38;Pivovar u Svelchu;-15.00;CZK;1.0000000000;Financni sluzby;Tuzer;KB - Personal - účet;[{}];2021 - Šumava Dovolena: All;Cleared
Expense;2021-09-26 12:04:59;12:04;Svihov;-500.00;CZK;1.0000000000;Zabava;Vystavy, Hrady, Zamky ...;AirBank - Společný;;2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-26 11:52:04;11:52;Svuhov;-50.00;CZK;1.0000000000;Sluzby;Parkovani;CZK;;2021 - Šumava Dovolena: All Renault Laguna;Reconciled
Expense;2021-09-25 19:20:11;19:20;Tesco;-64.90;CZK;1.0000000000;Nakup;Drogerie, Hyg. potreby;AirBank - Společný;[{}];2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-25 19:20:11;19:20;Tesco;-235.53;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;[{}];2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-25 18:48:06;18:48;Restaurace u Stepana;-1487.00;CZK;1.0000000000;Obcerstveni;Restaurace;AirBank - Společný;[{}];2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-25 18:48:06;18:48;Restaurace u Stepana;-200.00;CZK;1.0000000000;Financni sluzby;Tuzer;CZK;[{}];2021 - Šumava Dovolena: All;Reconciled
Transfer;2021-09-25 18:41:43;18:41;Transfer;-3000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Spořící;;2021 - Šumava Dovolena: All;Reconciled
Transfer;2021-09-25 18:41:43;18:41;Transfer;3000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Společný;;2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-25 14:05:20;14:05;Velky Javornik;-60.00;CZK;1.0000000000;Zabava;Vystavy, Hrady, Zamky ...;CZK;;2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-25 12:59:43;12:59;Fastfood - no name;-48.00;CZK;1.0000000000;Obcerstveni;Fastfood;CZK;[{}];2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-25 12:59:43;12:59;Fastfood - no name;-2.00;CZK;1.0000000000;Financni sluzby;Tuzer;CZK;[{}];2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-25 11:49:36;11:49;Fastfood - no name;-175.00;CZK;1.0000000000;Obcerstveni;Fastfood;CZK;[{}];2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-25 11:49:36;11:49;Fastfood - no name;-15.00;CZK;1.0000000000;Financni sluzby;Tuzer;CZK;[{}];2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-24 19:40:00;19:40;ONO;-1540.00;CZK;1.0000000000;Auto;Diesel;AirBank - Společný;;2021 - Šumava Dovolena: All Renault Laguna;Reconciled
Expense;2021-09-24 10:55:42;10:55;Eatology;-120.00;CZK;1.0000000000;Prace;Obed;KB - Personal - účet;;;Cleared
Expense;2021-09-24 07:25:07;07:25;Billa;-26.70;CZK;1.0000000000;Prace;Svacina;KB - Personal - účet;;;Cleared
Expense;2021-09-23 22:56:34;22:56;HolidayCat;-444.00;CZK;1.0000000000;Zvirata;Hlidani;AirBank - Spořící;;2021 - Šumava Dovolena: All Schampy;Reconciled
Expense;2021-09-23 18:29:29;18:29;Lidl;-837.50;CZK;1.0000000000;Nakup;Obleceni;AirBank - Společný;[{}];;Reconciled
Expense;2021-09-23 18:29:29;18:29;Lidl;-174.50;CZK;1.0000000000;Nakup;Drogerie, Hyg. potreby;AirBank - Společný;[{}];;Reconciled
Expense;2021-09-23 18:29:29;18:29;Lidl;-1051.41;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;[{}];;Reconciled
Expense;2021-09-23 12:51:39;12:51;T-Mobile;-26.62;CZK;1.0000000000;Subscription;Tarif;KB - Personal - účet;;VASKO: Energy Sol. VASKO TechDesign;Cleared
Expense;2021-09-23 12:51:21;12:51;T-Mobile;-628.99;CZK;1.0000000000;Subscription;Internet;KB - Personal - účet;;Byt - Těsná;Cleared
Expense;2021-09-23 07:00:22;07:00;Microsoft;-5.06;EUR;0.0383275261;Subscription;Subscription;AirBank - VASKO TechDesign;Azure;VASKO TechDesign;Reconciled
Expense;2021-09-22 12:17:13;12:17;Google;-1.89;EUR;0.0383600568;Subscription;Subscription;KB - Personal - účet;Icon line set;;Reconciled
Expense;2021-09-22 07:45:27;07:45;Billa;-26.70;CZK;1.0000000000;Prace;Svacina;KB - Personal - účet;;;Cleared
Expense;2021-09-21 17:29:09;17:29;Fastfood - no name;-29.00;CZK;1.0000000000;Obcerstveni;Fastfood;CZK;[{}];;Reconciled
Expense;2021-09-21 17:29:09;17:29;Fastfood - no name;-1.00;CZK;1.0000000000;Financni sluzby;Tuzer;CZK;[{}];;Reconciled
Expense;2021-09-21 11:09:39;11:09;Eatology;-110.00;CZK;1.0000000000;Prace;Obed;KB - Personal - účet;;;Cleared
Expense;2021-09-21 07:50:05;07:50;Billa;-26.70;CZK;1.0000000000;Prace;Svacina;KB - Personal - účet;;;Cleared
Expense;2021-09-20 21:19:11;21:19;TJ Tesla;-17.00;CZK;1.0000000000;Nakup;Potraviny;CZK;;;Reconciled
Expense;2021-09-20 11:47:58;11:47;La Strada;-237.00;CZK;1.0000000000;Obcerstveni;Restaurace;AirBank - Společný;;;Reconciled
Expense;2021-09-20 10:59:58;10:59;Poliklinika Zahradnikova;-1500.00;CZK;1.0000000000;Sluzby;Doktor;AirBank - Společný;Ultrazvuk 1. Trimestr;Sebastien Vaško;Reconciled
Income;2021-09-19 22:25:40;22:25;Hyzova Misa;30.00;CZK;1.0000000000;Others;Dary;KB - Personal - účet;Chlebicek Brno Open;;Cleared
Income;2021-09-19 22:25:35;22:25;Hyzova Misa;500.00;CZK;1.0000000000;Others;Pujcky - vraceni;KB - Personal - účet;Brno Open;Půjčky;Cleared
Expense;2021-09-19 10:25:34;10:25;Kaufland;-170.40;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;;;Reconciled
Expense;2021-09-18 17:19:59;17:19;Brno Open;-26.00;CZK;1.0000000000;Obcerstveni;Kavarna;CZK - Společný;[{}];;Reconciled
Expense;2021-09-18 17:19:59;17:19;Brno Open;-4.00;CZK;1.0000000000;Financni sluzby;Tuzer;CZK - Společný;[{}];;Reconciled
Expense;2021-09-18 17:19:59;17:19;Brno Open;-230.00;CZK;1.0000000000;Obcerstveni;Kavarna;CZK;[{}];;Reconciled
Expense;2021-09-18 17:19:59;17:19;Brno Open;-15.00;CZK;1.0000000000;Financni sluzby;Tuzer;CZK;[{}];;Reconciled
Expense;2021-09-18 16:23:58;16:23;Butchers;-1151.00;CZK;1.0000000000;Obcerstveni;Restaurace;AirBank - Společný;[{}];;Reconciled
Expense;2021-09-18 16:23:58;16:23;Butchers;-149.00;CZK;1.0000000000;Financni sluzby;Tuzer;AirBank - Společný;[{}];;Reconciled
Income;2021-09-18 12:29:22;12:29;Vaško Andrea;1000.00;CZK;1.0000000000;Others;Pujcky - pujceni;CZK;;Půjčky;Reconciled
Expense;2021-09-17 22:46:34;22:46;Brno;-80.00;CZK;1.0000000000;Zabava;Trhy, Streetfood ..;CZK - Společný;[{}];;Reconciled
Expense;2021-09-17 22:46:34;22:46;Brno;-20.00;CZK;1.0000000000;Financni sluzby;Tuzer;CZK - Společný;[{}];;Reconciled
Expense;2021-09-17 22:06:07;22:06;Brno;-40.00;CZK;1.0000000000;Zabava;Trhy, Streetfood ..;CZK;;;Reconciled
Income;2021-09-17 16:59:35;16:59;Vaško Andrea;5000.00;CZK;1.0000000000;Others;Vklad;AirBank - Společný;;Vklad - Andrea;Reconciled
Income;2021-09-17 16:58:03;16:58;Vaško Andrea;15000.00;CZK;1.0000000000;Others;Vklad;AirBank - Spořící;;Vklad - Andrea;Reconciled
Expense;2021-09-16 19:44:16;19:44;Billa;-414.40;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;;;Reconciled
Expense;2021-09-16 11:34:02;11:34;Eatology;-110.00;CZK;1.0000000000;Prace;Obed;CZK - Společný;;;Reconciled
Income;2021-09-16 07:00:32;07:00;Modra Pyramida;750.00;CZK;1.0000000000;Technical;Stavebko - umor;KB - Stavební spoření - úvěr 1;[{}];;Reconciled
Income;2021-09-16 07:00:32;07:00;Modra Pyramida;670.00;CZK;1.0000000000;Technical;Stavebko - umor;KB - Stavební spoření - úvěr 2;[{}];;Reconciled
Expense;2021-09-16 07:00:11;07:00;Modra Pyramida;-750.00;CZK;1.0000000000;Bankovni operace - vydaje;Stavebko - umor;KB - Personal - účet;;Byt - Těsná;Cleared
Expense;2021-09-16 07:00:07;07:00;Modra Pyramida;-670.00;CZK;1.0000000000;Bankovni operace - vydaje;Vehicle - umor;KB - Personal - účet;[{}];Renault Laguna;Cleared
Expense;2021-09-16 07:00:07;07:00;Modra Pyramida;-748.50;CZK;1.0000000000;Bankovni operace - vydaje;Vehicle - urok;KB - Personal - účet;[{}];Renault Laguna;Cleared
Expense;2021-09-16 07:00:02;07:00;Eon;-2070.00;CZK;1.0000000000;Bydleni - vydaj;Elektrina;KB - Personal - účet;;Byt - Těsná;Cleared
Expense;2021-09-15 18:03:31;18:03;Fastfood - no name;-47.00;CZK;1.0000000000;Nakup;Alkohol;CZK - Společný;[{}];;Reconciled
Expense;2021-09-15 18:03:31;18:03;Fastfood - no name;-59.00;CZK;1.0000000000;Obcerstveni;Fastfood;CZK - Společný;[{}];;Reconciled
Expense;2021-09-15 18:03:31;18:03;Fastfood - no name;-4.00;CZK;1.0000000000;Financni sluzby;Tuzer;CZK - Společný;[{}];;Reconciled
Expense;2021-09-15 10:53:08;10:53;Eatology;-120.00;CZK;1.0000000000;Prace;Obed;CZK - Společný;;;Reconciled
Transfer;2021-09-15 07:08:38;07:08;Transfer;-2000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Spořící;;;Reconciled
Transfer;2021-09-15 07:08:38;07:08;Transfer;2000.00;CZK;1.0000000000;(Transfer);(Transfer);KB - Personal - účet;;;Reconciled
Income;2021-09-15 07:00:56;07:00;Komercni Banka;4426.00;CZK;1.0000000000;Technical;Hypoteka - umor;KB - Hypotéka;;;Reconciled
Expense;2021-09-15 07:00:52;07:00;Komercni Banka;-4426.00;CZK;1.0000000000;Bankovni operace - vydaje;Hypoteka - umor;KB - Personal - účet;[{}];Byt - Těsná;Cleared
Expense;2021-09-15 07:00:52;07:00;Komercni Banka;-2658.00;CZK;1.0000000000;Bankovni operace - vydaje;Hypoteka - urok;KB - Personal - účet;[{}];Byt - Těsná;Cleared
Expense;2021-09-14 19:07:47;19:07;Brno;-40.00;CZK;1.0000000000;Sluzby;Parkovani;AirBank - Společný;;Renault Laguna;Reconciled
Expense;2021-09-14 10:07:43;10:07;Crocus;-58.00;CZK;1.0000000000;Prace;Svacina;KB - Personal - účet;;;Cleared
Expense;2021-09-13 13:48:49;13:48;Kaufland;-657.89;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;;;Reconciled
Expense;2021-09-13 11:34:43;11:34;MC Donald;-66.00;CZK;1.0000000000;Prace;Obed;KB - Personal - účet;;;Cleared
Expense;2021-09-13 11:23:07;11:23;Katastr nemovitosti;-2000.00;CZK;1.0000000000;Nakup;Ostatni;KB - Personal - účet;Vklad prava - zmena pomeru na budove;Byt - Těsná;Cleared
Transfer;2021-09-13 11:08:13;11:08;Transfer;-4214.97;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Spořící;;2021 - Šumava;Reconciled
Transfer;2021-09-13 11:08:13;11:08;Transfer;4214.97;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Společný;;2021 - Šumava;Reconciled
Expense;2021-09-13 11:02:45;11:02;Airbnb;-4214.97;CZK;1.0000000000;Dovolene/Vylety;Ubytovani;AirBank - Společný;;2021 - Šumava Dovolena: All;Reconciled
Expense;2021-09-13 07:37:10;07:37;Billa;-26.70;CZK;1.0000000000;Prace;Svacina;KB - Personal - účet;;;Cleared
Expense;2021-09-12 08:16:51;08:16;Benzina;-700.10;CZK;1.0000000000;Auto;Diesel;KB - Personal - účet;;Renault Laguna;Cleared
Expense;2021-09-11 07:00:52;07:00;Netflix;-319.00;CZK;1.0000000000;Subscription;Televize;AirBank - Společný;;Byt - Těsná;Reconciled
Expense;2021-09-10 16:34:32;16:34;Kaufland;-32.80;CZK;1.0000000000;Nakup;Drogerie, Hyg. potreby;AirBank - Společný;[{}];;Reconciled
Expense;2021-09-10 16:34:32;16:34;Kaufland;-417.00;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;[{}];;Reconciled
Expense;2021-09-10 07:00:53;07:00;Microsoft;-2.41;USD;0.0453946129;Subscription;Cloud;KB - Personal - účet;OneDrive subscription;;Reconciled
Income;2021-09-10 07:00:51;07:00;Hornbach;62.00;CZK;1.0000000000;Others;Vratky;KB - Personal - účet;Klouby ke skrince k rozvodum;Byt - Těsná;Cleared
Expense;2021-09-09 19:24:39;19:24;Vaško Andrea;-11000.00;CZK;1.0000000000;Financni sluzby;Pujcky - vraceni;KB - Personal - účet;Za skrin do pokoje;Půjčky;Cleared
Transfer;2021-09-09 07:03:51;07:03;Transfer;-5000.00;CZK;1.0000000000;(Transfer);(Transfer);KB - Personal - účet;;Vklad - Honza;Reconciled
Transfer;2021-09-09 07:03:51;07:03;Transfer;5000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Společný;;Vklad - Honza;Reconciled
Transfer;2021-09-09 07:03:32;07:03;Transfer;-20000.00;CZK;1.0000000000;(Transfer);(Transfer);KB - Personal - účet;;Vklad - Honza;Reconciled
Transfer;2021-09-09 07:03:32;07:03;Transfer;20000.00;CZK;1.0000000000;(Transfer);(Transfer);AirBank - Spořící;;Vklad - Honza;Reconciled
Expense;2021-09-09 07:00:32;07:00;Multisport;-300.00;CZK;1.0000000000;Prace;Multisport;KB - Personal - účet;Zapocitano ve vyplate;;Cleared
Income;2021-09-09 07:00:22;07:00;Konica Minolta;47158.00;CZK;1.0000000000;Prace;Vyplata;KB - Personal - účet;[{}];;Cleared
Income;2021-09-09 07:00:22;07:00;Konica Minolta;300.00;CZK;1.0000000000;Prace;Vyplata;KB - Personal - účet;[{}];;Cleared
Income;2021-09-09 07:00:22;07:00;Konica Minolta;800.00;CZK;1.0000000000;Prace;Stravenky;KB - Personal - účet;[{}];;Cleared
Expense;2021-09-08 18:47:39;18:47;re.Set;-65.00;CZK;1.0000000000;Obcerstveni;Hospoda;CZK;[{}];;Reconciled
Expense;2021-09-08 18:47:39;18:47;re.Set;-5.00;CZK;1.0000000000;Financni sluzby;Tuzer;CZK;[{}];;Reconciled
Transfer;2021-09-08 17:00:31;17:00;Transfer;-100.00;CZK;1.0000000000;(Transfer);(Transfer);CZK - Společný;;;Reconciled
Transfer;2021-09-08 17:00:31;17:00;Transfer;100.00;CZK;1.0000000000;(Transfer);(Transfer);CZK;;;Reconciled
Expense;2021-09-08 11:43:20;11:43;Eatology;-120.00;CZK;1.0000000000;Prace;Obed;KB - Personal - účet;;;Cleared
Expense;2021-09-08 07:13:02;07:13;Billa;-26.70;CZK;1.0000000000;Prace;Svacina;KB - Personal - účet;;;Cleared
Expense;2021-09-07 07:26:00;07:26;Billa;-26.70;CZK;1.0000000000;Prace;Svacina;KB - Personal - účet;;;Cleared
Expense;2021-09-06 19:20:36;19:20;Hulata Vinoteka;-255.00;CZK;1.0000000000;Nakup;Alkohol;CZK - Společný;[{}];;Reconciled
Expense;2021-09-06 19:20:36;19:20;Hulata Vinoteka;-15.00;CZK;1.0000000000;Financni sluzby;Tuzer;CZK - Společný;[{}];;Reconciled
Expense;2021-09-06 18:46:32;18:46;Kaufland;-303.50;CZK;1.0000000000;Nakup;Potraviny;KB - Personal - účet;;;Cleared
Expense;2021-09-06 18:45:22;18:45;Kaufland;-742.84;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;;;Reconciled
Expense;2021-09-06 15:04:58;15:04;Havirovske slavnosti;-200.00;CZK;1.0000000000;Obcerstveni;Fastfood;AirBank - Spořící;[{}];Výlety;Reconciled
Expense;2021-09-06 15:04:58;15:04;Havirovske slavnosti;-2168.00;CZK;1.0000000000;Dovolene/Vylety;Ubytovani;AirBank - Spořící;[{}];Výlety;Reconciled
Expense;2021-09-06 15:04:58;15:04;Havirovske slavnosti;-1200.00;CZK;1.0000000000;Zabava;Koncerty;AirBank - Spořící;[{}]listky;Výlety;Reconciled
Expense;2021-09-06 11:28:53;11:28;Ceska Posta;-4.00;CZK;1.0000000000;Sluzby;Administrativni poplatky;CZK;Uredne overena kopie - kolaudace;Byt - Těsná;Reconciled
Expense;2021-09-06 11:28:12;11:28;Ceska Posta;-30.00;CZK;1.0000000000;Sluzby;Administrativni poplatky;KB - Personal - účet;Uredne overena kopie - kolaudace;Byt - Těsná;Cleared
Expense;2021-09-06 11:00:35;11:00;Eatology;-110.00;CZK;1.0000000000;Prace;Obed;KB - Personal - účet;;;Cleared
Expense;2021-09-06 07:48:24;07:48;Billa;-26.70;CZK;1.0000000000;Prace;Svacina;KB - Personal - účet;;;Cleared
Expense;2021-09-04 18:19:34;18:19;Billa;-52.70;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;;;Reconciled
Expense;2021-09-04 18:15:06;18:15;Fastfood - no name;-20.00;CZK;1.0000000000;Financni sluzby;Tuzer;CZK - Společný;;;Reconciled
Expense;2021-09-04 14:49:47;14:49;Havirovske slavnosti;-290.00;CZK;1.0000000000;Zabava;Koncerty;CZK - Společný;[{}];;Reconciled
Expense;2021-09-04 14:49:47;14:49;Havirovske slavnosti;-30.00;CZK;1.0000000000;Financni sluzby;Tuzer;CZK - Společný;[{}];;Reconciled
Expense;2021-09-03 18:00:13;18:00;Havirovske slavnosti;-309.00;CZK;1.0000000000;Zabava;Koncerty;CZK - Společný;[{}];;Reconciled
Expense;2021-09-03 18:00:13;18:00;Havirovske slavnosti;-40.00;CZK;1.0000000000;Financni sluzby;Tuzer;CZK - Společný;[{}];;Reconciled
Expense;2021-09-03 11:37:53;11:37;Vase krmivo;-1298.00;CZK;1.0000000000;Zvirata;Krmivo;AirBank - Společný;[{Granule}];Schampy;Reconciled
Expense;2021-09-03 11:37:53;11:37;Vase krmivo;-15.00;CZK;1.0000000000;Zvirata;Pamlsky;AirBank - Společný;[{Granule}]poplatek za platbou pri prevzeti;Schampy;Reconciled
Expense;2021-09-02 19:32:15;19:32;EuroOil;-32.00;CZK;1.0000000000;Auto;Nakup;KB - Personal - účet;Napln do ostrikovace;Renault Laguna;Cleared
Expense;2021-09-02 19:29:04;19:29;EuroOil;-25.00;CZK;1.0000000000;Nakup;Potraviny;KB - Personal - účet;[{}];Renault Laguna;Cleared
Expense;2021-09-02 19:29:04;19:29;EuroOil;-32.00;CZK;1.0000000000;Auto;Nakup;KB - Personal - účet;[{}]napln do ostrikovace;Renault Laguna;Cleared
Expense;2021-09-02 19:29:04;19:29;EuroOil;-1535.90;CZK;1.0000000000;Auto;Diesel;KB - Personal - účet;[{}];Renault Laguna;Cleared
Expense;2021-09-02 17:43:51;17:43;Kvetiny Flamengo;-150.00;CZK;1.0000000000;Nakup;Kvetiny;KB - Personal - účet;;;Cleared
Expense;2021-09-02 17:40:40;17:40;Kaufland;-35.90;CZK;1.0000000000;Nakup;Obleceni;KB - Personal - účet;Backory;;Cleared
Expense;2021-09-02 16:54:48;16:54;Fastfood - no name;-29.00;CZK;1.0000000000;Obcerstveni;Fastfood;CZK - Společný;[{}];;Reconciled
Expense;2021-09-02 16:54:48;16:54;Fastfood - no name;-1.00;CZK;1.0000000000;Financni sluzby;Tuzer;CZK - Společný;[{}];;Reconciled
Expense;2021-09-02 12:07:51;12:07;Eatology;-110.00;CZK;1.0000000000;Prace;Obed;KB - Personal - účet;;;Cleared
Expense;2021-09-02 07:34:08;07:34;Billa;-26.70;CZK;1.0000000000;Prace;Svacina;KB - Personal - účet;;;Cleared
Expense;2021-09-01 19:52:49;19:52;Hulata Vinoteka;-275.00;CZK;1.0000000000;Nakup;Alkohol;AirBank - Společný;;;Reconciled
Expense;2021-09-01 16:07:56;16:07;Hyzova Misa;-500.00;CZK;1.0000000000;Financni sluzby;Pujcky - pujceni;KB - Personal - účet;Brno Open;Půjčky;Cleared
Expense;2021-09-01 16:06:53;16:06;Brno Open;-1000.00;CZK;1.0000000000;Zabava;Predstaveni;KB - Personal - účet;[{}];;Cleared
Expense;2021-09-01 16:06:53;16:06;Brno Open;-54.00;CZK;1.0000000000;Sluzby;Shipping cost;KB - Personal - účet;[{}];;Cleared
Expense;2021-09-01 12:36:49;12:36;Hornbach;-62.00;CZK;1.0000000000;Nakup;Bydleni, accesories;KB - Personal - účet;Klouby ke skrince k rozvodum;Byt - Těsná;Cleared
Expense;2021-09-01 12:13:54;12:13;Jean Pauls Bistro;-130.00;CZK;1.0000000000;Prace;Obed;KB - Personal - účet;;;Cleared
Income;2021-09-01 07:00:51;07:00;AirBank;37.46;CZK;1.0000000000;Bankovni operace - prijmy;Urok;AirBank - Spořící;;;Reconciled
Income;2021-09-01 07:00:28;07:00;Hyzovi;160.00;CZK;1.0000000000;Others;Netflix;AirBank - Společný;Netflix;Byt - Těsná;Reconciled
Expense;2021-09-01 07:00:24;07:00;AirBank;-10.00;CZK;1.0000000000;Bankovni operace - vydaje;Poplatek za vedeni uctu;AirBank - VASKO TechDesign;;VASKO TechDesign;Reconciled
Expense;2021-09-01 07:00:11;07:00;AirBank;-5.62;CZK;1.0000000000;Dane a clo;Dan z uroku z vkladu;AirBank - Spořící;;;Reconciled
Expense;2021-08-31 17:49:39;17:49;Kaufland;-67.80;CZK;1.0000000000;Nakup;Drogerie, Hyg. potreby;AirBank - Společný;[{}];;Reconciled
Expense;2021-08-31 17:49:39;17:49;Kaufland;-421.50;CZK;1.0000000000;Nakup;Potraviny;AirBank - Společný;[{}];;Reconciled
Expense;2021-08-31 07:00:42;07:00;Komercni Banka;-39.00;CZK;1.0000000000;Bankovni operace - vydaje;Poplatek za vedeni uctu;KB - Personal - účet;;;Reconciled
